product_name,date,quantity_sold,price_per_kg
Banana,2023-08-12,443,12
Mango,2023-08-12,292,17
Orange,2023-08-12,499,93
Papaya,2023-08-12,123,88
Grapes,2023-08-12,413,106
Tomato,2023-08-13,219,88
Potato,2023-08-13,189,24
Onion,2023-08-13,274,100
Carrot,2023-08-13,307,53
Cabbage,2023-08-13,53,48
Brinjal,2023-08-13,390,64
Cauliflower,2023-08-13,307,11
Spinach,2023-08-13,232,117
Beans,2023-08-13,346,54
Apple,2023-08-13,263,39
Banana,2023-08-13,368,29
Mango,2023-08-13,400,47
Orange,2023-08-13,473,34
Papaya,2023-08-13,134,92
Grapes,2023-08-13,369,39
Tomato,2023-08-14,467,55
Potato,2023-08-14,228,32
Onion,2023-08-14,133,59
Carrot,2023-08-14,406,112
Cabbage,2023-08-14,368,26
Brinjal,2023-08-14,102,52
Cauliflower,2023-08-14,276,17
Spinach,2023-08-14,424,38
Beans,2023-08-14,232,52
Apple,2023-08-14,201,11
Banana,2023-08-14,256,35
Mango,2023-08-14,151,111
Orange,2023-08-14,72,99
Papaya,2023-08-14,227,29
Grapes,2023-08-14,371,102
Tomato,2023-08-15,486,19
Potato,2023-08-15,54,31
Onion,2023-08-15,206,80
Carrot,2023-08-15,72,10
Cabbage,2023-08-15,168,83
Brinjal,2023-08-15,205,77
Cauliflower,2023-08-15,82,65
Spinach,2023-08-15,76,12
Beans,2023-08-15,217,109
Apple,2023-08-15,358,97
Banana,2023-08-15,427,35
Mango,2023-08-15,104,72
Orange,2023-08-15,116,84
Papaya,2023-08-15,250,71
Grapes,2023-08-15,295,48
Tomato,2023-08-16,203,36
Potato,2023-08-16,211,106
Onion,2023-08-16,339,10
Carrot,2023-08-16,316,59
Cabbage,2023-08-16,451,120
Brinjal,2023-08-16,125,71
Cauliflower,2023-08-16,490,42
Spinach,2023-08-16,259,24
Beans,2023-08-16,382,75
Apple,2023-08-16,217,29
Banana,2023-08-16,414,80
Mango,2023-08-16,320,10
Orange,2023-08-16,59,58
Papaya,2023-08-16,355,91
Grapes,2023-08-16,65,21
Tomato,2023-08-17,68,65
Potato,2023-08-17,328,65
Onion,2023-08-17,388,97
Carrot,2023-08-17,478,82
Cabbage,2023-08-17,460,108
Brinjal,2023-08-17,312,57
Cauliflower,2023-08-17,296,68
Spinach,2023-08-17,149,18
Beans,2023-08-17,458,104
Apple,2023-08-17,485,92
Banana,2023-08-17,477,19
Mango,2023-08-17,91,47
Orange,2023-08-17,177,88
Papaya,2023-08-17,364,82
Grapes,2023-08-17,434,22
Tomato,2023-08-18,141,106
Potato,2023-08-18,325,33
Onion,2023-08-18,371,91
Carrot,2023-08-18,382,89
Cabbage,2023-08-18,473,95
Brinjal,2023-08-18,321,56
Cauliflower,2023-08-18,270,43
Spinach,2023-08-18,477,85
Beans,2023-08-18,484,59
Apple,2023-08-18,304,27
Banana,2023-08-18,208,52
Mango,2023-08-18,371,44
Orange,2023-08-18,459,118
Papaya,2023-08-18,67,78
Grapes,2023-08-18,196,96
Tomato,2023-08-19,336,94
Potato,2023-08-19,233,36
Onion,2023-08-19,137,15
Carrot,2023-08-19,431,14
Cabbage,2023-08-19,173,24
Brinjal,2023-08-19,469,105
Cauliflower,2023-08-19,195,75
Spinach,2023-08-19,270,18
Beans,2023-08-19,296,97
Apple,2023-08-19,364,49
Banana,2023-08-19,174,82
Mango,2023-08-19,470,32
Orange,2023-08-19,272,96
Papaya,2023-08-19,449,31
Grapes,2023-08-19,233,83
Tomato,2023-08-20,299,87
Potato,2023-08-20,264,101
Onion,2023-08-20,168,37
Carrot,2023-08-20,58,88
Cabbage,2023-08-20,300,43
Brinjal,2023-08-20,462,91
Cauliflower,2023-08-20,212,42
Spinach,2023-08-20,217,80
Beans,2023-08-20,157,53
Apple,2023-08-20,346,101
Banana,2023-08-20,278,111
Mango,2023-08-20,441,86
Orange,2023-08-20,248,26
Papaya,2023-08-20,285,37
Grapes,2023-08-20,291,74
Tomato,2023-08-21,203,45
Potato,2023-08-21,297,48
Onion,2023-08-21,493,74
Carrot,2023-08-21,67,67
Cabbage,2023-08-21,301,115
Brinjal,2023-08-21,137,37
Cauliflower,2023-08-21,489,67
Spinach,2023-08-21,386,64
Beans,2023-08-21,485,98
Apple,2023-08-21,145,70
Banana,2023-08-21,172,14
Mango,2023-08-21,406,41
Orange,2023-08-21,128,46
Papaya,2023-08-21,54,10
Grapes,2023-08-21,272,63
Tomato,2023-08-22,213,35
Potato,2023-08-22,118,37
Onion,2023-08-22,412,52
Carrot,2023-08-22,434,33
Cabbage,2023-08-22,234,36
Brinjal,2023-08-22,180,83
Cauliflower,2023-08-22,241,55
Spinach,2023-08-22,213,10
Beans,2023-08-22,448,79
Apple,2023-08-22,294,54
Banana,2023-08-22,59,19
Mango,2023-08-22,226,108
Orange,2023-08-22,335,54
Papaya,2023-08-22,275,36
Grapes,2023-08-22,344,104
Tomato,2023-08-23,157,54
Potato,2023-08-23,447,24
Onion,2023-08-23,121,44
Carrot,2023-08-23,255,13
Cabbage,2023-08-23,172,47
Brinjal,2023-08-23,122,57
Cauliflower,2023-08-23,401,98
Spinach,2023-08-23,180,69
Beans,2023-08-23,51,84
Apple,2023-08-23,132,71
Banana,2023-08-23,470,26
Mango,2023-08-23,336,74
Orange,2023-08-23,487,78
Papaya,2023-08-23,485,61
Grapes,2023-08-23,460,25
Tomato,2023-08-24,134,42
Potato,2023-08-24,191,35
Onion,2023-08-24,466,27
Carrot,2023-08-24,107,109
Cabbage,2023-08-24,336,75
Brinjal,2023-08-24,139,82
Cauliflower,2023-08-24,491,15
Spinach,2023-08-24,86,95
Beans,2023-08-24,216,36
Apple,2023-08-24,286,43
Banana,2023-08-24,449,100
Mango,2023-08-24,301,69
Orange,2023-08-24,136,100
Papaya,2023-08-24,368,116
Grapes,2023-08-24,122,108
Tomato,2023-08-25,424,116
Potato,2023-08-25,453,75
Onion,2023-08-25,424,105
Carrot,2023-08-25,85,68
Cabbage,2023-08-25,350,22
Brinjal,2023-08-25,403,31
Cauliflower,2023-08-25,427,84
Spinach,2023-08-25,383,100
Beans,2023-08-25,108,17
Apple,2023-08-25,394,77
Banana,2023-08-25,164,91
Mango,2023-08-25,135,92
Orange,2023-08-25,398,90
Papaya,2023-08-25,263,20
Grapes,2023-08-25,191,39
Tomato,2023-08-26,286,106
Potato,2023-08-26,449,47
Onion,2023-08-26,485,13
Carrot,2023-08-26,469,103
Cabbage,2023-08-26,93,29
Brinjal,2023-08-26,316,85
Cauliflower,2023-08-26,428,22
Spinach,2023-08-26,358,42
Beans,2023-08-26,393,34
Apple,2023-08-26,62,41
Banana,2023-08-26,385,48
Mango,2023-08-26,294,116
Orange,2023-08-26,408,54
Papaya,2023-08-26,466,49
Grapes,2023-08-26,354,30
Tomato,2023-08-27,470,62
Potato,2023-08-27,344,113
Onion,2023-08-27,194,73
Carrot,2023-08-27,94,102
Cabbage,2023-08-27,373,92
Brinjal,2023-08-27,409,86
Cauliflower,2023-08-27,240,103
Spinach,2023-08-27,345,55
Beans,2023-08-27,369,106
Apple,2023-08-27,264,45
Banana,2023-08-27,399,21
Mango,2023-08-27,450,100
Orange,2023-08-27,274,38
Papaya,2023-08-27,58,44
Grapes,2023-08-27,398,20
Tomato,2023-08-28,105,30
Potato,2023-08-28,302,39
Onion,2023-08-28,374,62
Carrot,2023-08-28,183,46
Cabbage,2023-08-28,211,105
Brinjal,2023-08-28,68,119
Cauliflower,2023-08-28,487,82
Spinach,2023-08-28,368,46
Beans,2023-08-28,460,43
Apple,2023-08-28,76,104
Banana,2023-08-28,107,18
Mango,2023-08-28,385,10
Orange,2023-08-28,130,112
Papaya,2023-08-28,442,39
Grapes,2023-08-28,324,90
Tomato,2023-08-29,223,68
Potato,2023-08-29,423,79
Onion,2023-08-29,102,47
Carrot,2023-08-29,431,64
Cabbage,2023-08-29,384,62
Brinjal,2023-08-29,276,53
Cauliflower,2023-08-29,251,103
Spinach,2023-08-29,306,66
Beans,2023-08-29,253,72
Apple,2023-08-29,261,75
Banana,2023-08-29,415,80
Mango,2023-08-29,356,11
Orange,2023-08-29,57,26
Papaya,2023-08-29,433,25
Grapes,2023-08-29,370,11
Tomato,2023-08-30,327,59
Potato,2023-08-30,172,87
Onion,2023-08-30,254,39
Carrot,2023-08-30,246,35
Cabbage,2023-08-30,419,16
Brinjal,2023-08-30,266,56
Cauliflower,2023-08-30,136,22
Spinach,2023-08-30,445,93
Beans,2023-08-30,186,45
Apple,2023-08-30,257,105
Banana,2023-08-30,454,26
Mango,2023-08-30,239,48
Orange,2023-08-30,117,11
Papaya,2023-08-30,444,106
Grapes,2023-08-30,71,78
Tomato,2023-08-31,492,83
Potato,2023-08-31,257,20
Onion,2023-08-31,247,11
Carrot,2023-08-31,405,63
Cabbage,2023-08-31,432,93
Brinjal,2023-08-31,403,40
Cauliflower,2023-08-31,441,49
Spinach,2023-08-31,127,21
Beans,2023-08-31,166,101
Apple,2023-08-31,69,52
Banana,2023-08-31,454,25
Mango,2023-08-31,105,96
Orange,2023-08-31,239,39
Papaya,2023-08-31,453,47
Grapes,2023-08-31,310,33
Tomato,2023-09-01,332,107
Potato,2023-09-01,85,87
Onion,2023-09-01,58,120
Carrot,2023-09-01,248,19
Cabbage,2023-09-01,129,17
Brinjal,2023-09-01,328,115
Cauliflower,2023-09-01,345,98
Spinach,2023-09-01,469,51
Beans,2023-09-01,400,54
Apple,2023-09-01,500,12
Banana,2023-09-01,224,67
Mango,2023-09-01,255,52
Orange,2023-09-01,225,11
Papaya,2023-09-01,88,65
Grapes,2023-09-01,498,112
Tomato,2023-09-02,431,29
Potato,2023-09-02,387,53
Onion,2023-09-02,293,100
Carrot,2023-09-02,448,103
Cabbage,2023-09-02,396,52
Brinjal,2023-09-02,400,69
Cauliflower,2023-09-02,229,80
Spinach,2023-09-02,387,74
Beans,2023-09-02,173,18
Apple,2023-09-02,462,76
Banana,2023-09-02,495,90
Mango,2023-09-02,422,99
Orange,2023-09-02,319,29
Papaya,2023-09-02,261,94
Grapes,2023-09-02,213,77
Tomato,2023-09-03,283,40
Potato,2023-09-03,61,95
Onion,2023-09-03,172,34
Carrot,2023-09-03,296,54
Cabbage,2023-09-03,111,63
Brinjal,2023-09-03,238,35
Cauliflower,2023-09-03,359,88
Spinach,2023-09-03,244,34
Beans,2023-09-03,120,40
Apple,2023-09-03,480,89
Banana,2023-09-03,223,85
Mango,2023-09-03,273,89
Orange,2023-09-03,129,44
Papaya,2023-09-03,423,49
Grapes,2023-09-03,464,27
Tomato,2023-09-04,367,54
Potato,2023-09-04,246,30
Onion,2023-09-04,233,113
Carrot,2023-09-04,254,18
Cabbage,2023-09-04,440,15
Brinjal,2023-09-04,145,118
Cauliflower,2023-09-04,226,31
Spinach,2023-09-04,218,84
Beans,2023-09-04,396,87
Apple,2023-09-04,421,38
Banana,2023-09-04,164,86
Mango,2023-09-04,158,118
Orange,2023-09-04,487,95
Papaya,2023-09-04,441,59
Grapes,2023-09-04,196,60
Tomato,2023-09-05,277,118
Potato,2023-09-05,313,48
Onion,2023-09-05,133,37
Carrot,2023-09-05,437,33
Cabbage,2023-09-05,121,89
Brinjal,2023-09-05,145,72
Cauliflower,2023-09-05,181,53
Spinach,2023-09-05,470,96
Beans,2023-09-05,130,31
Apple,2023-09-05,471,79
Banana,2023-09-05,219,86
Mango,2023-09-05,303,99
Orange,2023-09-05,417,67
Papaya,2023-09-05,376,105
Grapes,2023-09-05,472,58
Tomato,2023-09-06,381,40
Potato,2023-09-06,284,30
Onion,2023-09-06,367,22
Carrot,2023-09-06,464,37
Cabbage,2023-09-06,256,87
Brinjal,2023-09-06,484,56
Cauliflower,2023-09-06,351,38
Spinach,2023-09-06,118,14
Beans,2023-09-06,78,95
Apple,2023-09-06,406,17
Banana,2023-09-06,241,31
Mango,2023-09-06,247,90
Orange,2023-09-06,99,86
Papaya,2023-09-06,252,77
Grapes,2023-09-06,184,91
Tomato,2023-09-07,457,54
Potato,2023-09-07,351,59
Onion,2023-09-07,116,79
Carrot,2023-09-07,68,33
Cabbage,2023-09-07,341,20
Brinjal,2023-09-07,248,19
Cauliflower,2023-09-07,206,45
Spinach,2023-09-07,240,12
Beans,2023-09-07,500,49
Apple,2023-09-07,475,68
Banana,2023-09-07,128,82
Mango,2023-09-07,226,64
Orange,2023-09-07,286,46
Papaya,2023-09-07,70,106
Grapes,2023-09-07,496,18
Tomato,2023-09-08,225,44
Potato,2023-09-08,427,21
Onion,2023-09-08,187,57
Carrot,2023-09-08,486,96
Cabbage,2023-09-08,491,42
Brinjal,2023-09-08,215,58
Cauliflower,2023-09-08,455,18
Spinach,2023-09-08,50,20
Beans,2023-09-08,334,44
Apple,2023-09-08,129,100
Banana,2023-09-08,147,37
Mango,2023-09-08,139,27
Orange,2023-09-08,415,86
Papaya,2023-09-08,94,80
Grapes,2023-09-08,309,62
Tomato,2023-09-09,147,42
Potato,2023-09-09,382,56
Onion,2023-09-09,476,73
Carrot,2023-09-09,92,11
Cabbage,2023-09-09,70,111
Brinjal,2023-09-09,66,90
Cauliflower,2023-09-09,196,100
Spinach,2023-09-09,63,22
Beans,2023-09-09,87,99
Apple,2023-09-09,295,107
Banana,2023-09-09,434,119
Mango,2023-09-09,419,41
Orange,2023-09-09,403,77
Papaya,2023-09-09,267,88
Grapes,2023-09-09,96,71
Tomato,2023-09-10,479,20
Potato,2023-09-10,95,65
Onion,2023-09-10,142,41
Carrot,2023-09-10,133,96
Cabbage,2023-09-10,269,34
Brinjal,2023-09-10,227,69
Cauliflower,2023-09-10,199,84
Spinach,2023-09-10,465,96
Beans,2023-09-10,92,85
Apple,2023-09-10,146,73
Banana,2023-09-10,256,44
Mango,2023-09-10,142,77
Orange,2023-09-10,98,111
Papaya,2023-09-10,149,57
Grapes,2023-09-10,175,102
Tomato,2023-09-11,450,13
Potato,2023-09-11,404,36
Onion,2023-09-11,310,111
Carrot,2023-09-11,302,55
Cabbage,2023-09-11,473,53
Brinjal,2023-09-11,457,118
Cauliflower,2023-09-11,385,91
Spinach,2023-09-11,66,111
Beans,2023-09-11,327,13
Apple,2023-09-11,165,98
Banana,2023-09-11,86,98
Mango,2023-09-11,269,113
Orange,2023-09-11,411,96
Papaya,2023-09-11,210,60
Grapes,2023-09-11,344,84
Tomato,2023-09-12,419,117
Potato,2023-09-12,209,107
Onion,2023-09-12,246,69
Carrot,2023-09-12,65,57
Cabbage,2023-09-12,208,93
Brinjal,2023-09-12,446,102
Cauliflower,2023-09-12,79,21
Spinach,2023-09-12,181,90
Beans,2023-09-12,415,45
Apple,2023-09-12,277,47
Banana,2023-09-12,98,59
Mango,2023-09-12,391,86
Orange,2023-09-12,221,30
Papaya,2023-09-12,481,34
Grapes,2023-09-12,90,25
Tomato,2023-09-13,118,77
Potato,2023-09-13,305,41
Onion,2023-09-13,238,76
Carrot,2023-09-13,466,17
Cabbage,2023-09-13,493,102
Brinjal,2023-09-13,167,105
Cauliflower,2023-09-13,159,114
Spinach,2023-09-13,392,55
Beans,2023-09-13,148,45
Apple,2023-09-13,227,107
Banana,2023-09-13,138,33
Mango,2023-09-13,323,58
Orange,2023-09-13,145,111
Papaya,2023-09-13,380,32
Grapes,2023-09-13,70,114
Tomato,2023-09-14,337,49
Potato,2023-09-14,173,21
Onion,2023-09-14,107,52
Carrot,2023-09-14,486,91
Cabbage,2023-09-14,159,103
Brinjal,2023-09-14,464,62
Cauliflower,2023-09-14,190,32
Spinach,2023-09-14,89,88
Beans,2023-09-14,189,77
Apple,2023-09-14,104,76
Banana,2023-09-14,377,84
Mango,2023-09-14,423,48
Orange,2023-09-14,436,106
Papaya,2023-09-14,476,43
Grapes,2023-09-14,350,59
Tomato,2023-09-15,300,59
Potato,2023-09-15,322,20
Onion,2023-09-15,374,77
Carrot,2023-09-15,195,55
Cabbage,2023-09-15,281,54
Brinjal,2023-09-15,499,70
Cauliflower,2023-09-15,300,89
Spinach,2023-09-15,355,114
Beans,2023-09-15,256,37
Apple,2023-09-15,473,63
Banana,2023-09-15,309,73
Mango,2023-09-15,308,31
Orange,2023-09-15,51,27
Papaya,2023-09-15,139,63
Grapes,2023-09-15,121,63
Tomato,2023-09-16,418,29
Potato,2023-09-16,377,89
Onion,2023-09-16,307,31
Carrot,2023-09-16,211,95
Cabbage,2023-09-16,243,49
Brinjal,2023-09-16,366,74
Cauliflower,2023-09-16,85,36
Spinach,2023-09-16,317,50
Beans,2023-09-16,145,57
Apple,2023-09-16,332,95
Banana,2023-09-16,436,77
Mango,2023-09-16,72,14
Orange,2023-09-16,113,89
Papaya,2023-09-16,254,115
Grapes,2023-09-16,153,97
Tomato,2023-09-17,458,74
Potato,2023-09-17,280,73
Onion,2023-09-17,104,83
Carrot,2023-09-17,143,101
Cabbage,2023-09-17,151,114
Brinjal,2023-09-17,283,57
Cauliflower,2023-09-17,118,79
Spinach,2023-09-17,390,118
Beans,2023-09-17,321,76
Apple,2023-09-17,297,57
Banana,2023-09-17,411,76
Mango,2023-09-17,137,38
Orange,2023-09-17,171,83
Papaya,2023-09-17,344,29
Grapes,2023-09-17,371,46
Tomato,2023-09-18,78,104
Potato,2023-09-18,299,89
Onion,2023-09-18,284,120
Carrot,2023-09-18,354,60
Cabbage,2023-09-18,279,99
Brinjal,2023-09-18,144,108
Cauliflower,2023-09-18,87,41
Spinach,2023-09-18,459,56
Beans,2023-09-18,92,108
Apple,2023-09-18,198,108
Banana,2023-09-18,154,32
Mango,2023-09-18,264,49
Orange,2023-09-18,462,10
Papaya,2023-09-18,442,24
Grapes,2023-09-18,500,97
Tomato,2023-09-19,443,12
Potato,2023-09-19,223,65
Onion,2023-09-19,474,60
Carrot,2023-09-19,240,73
Cabbage,2023-09-19,168,15
Brinjal,2023-09-19,415,117
Cauliflower,2023-09-19,206,116
Spinach,2023-09-19,422,14
Beans,2023-09-19,166,77
Apple,2023-09-19,97,114
Banana,2023-09-19,235,11
Mango,2023-09-19,200,72
Orange,2023-09-19,232,84
Papaya,2023-09-19,471,58
Grapes,2023-09-19,359,64
Tomato,2023-09-20,341,64
Potato,2023-09-20,272,107
Onion,2023-09-20,356,19
Carrot,2023-09-20,232,78
Cabbage,2023-09-20,200,65
Brinjal,2023-09-20,141,105
Cauliflower,2023-09-20,367,24
Spinach,2023-09-20,295,66
Beans,2023-09-20,115,65
Apple,2023-09-20,339,105
Banana,2023-09-20,165,59
Mango,2023-09-20,435,113
Orange,2023-09-20,108,96
Papaya,2023-09-20,117,45
Grapes,2023-09-20,196,35
Tomato,2023-09-21,120,44
Potato,2023-09-21,238,105
Onion,2023-09-21,235,61
Carrot,2023-09-21,461,48
Cabbage,2023-09-21,437,11
Brinjal,2023-09-21,232,113
Cauliflower,2023-09-21,443,29
Spinach,2023-09-21,430,13
Beans,2023-09-21,476,91
Apple,2023-09-21,323,16
Banana,2023-09-21,181,14
Mango,2023-09-21,466,22
Orange,2023-09-21,204,37
Papaya,2023-09-21,92,85
Grapes,2023-09-21,415,51
Tomato,2023-09-22,250,24
Potato,2023-09-22,259,28
Onion,2023-09-22,367,110
Carrot,2023-09-22,131,120
Cabbage,2023-09-22,190,119
Brinjal,2023-09-22,450,24
Cauliflower,2023-09-22,206,107
Spinach,2023-09-22,187,80
Beans,2023-09-22,162,43
Apple,2023-09-22,71,46
Banana,2023-09-22,223,71
Mango,2023-09-22,459,13
Orange,2023-09-22,60,91
Papaya,2023-09-22,120,98
Grapes,2023-09-22,438,88
Tomato,2023-09-23,355,119
Potato,2023-09-23,480,33
Onion,2023-09-23,247,16
Carrot,2023-09-23,143,51
Cabbage,2023-09-23,102,57
Brinjal,2023-09-23,241,21
Cauliflower,2023-09-23,174,104
Spinach,2023-09-23,376,86
Beans,2023-09-23,480,119
Apple,2023-09-23,373,90
Banana,2023-09-23,413,39
Mango,2023-09-23,481,21
Orange,2023-09-23,499,116
Papaya,2023-09-23,407,46
Grapes,2023-09-23,190,90
Tomato,2023-09-24,497,55
Potato,2023-09-24,497,18
Onion,2023-09-24,104,98
Carrot,2023-09-24,454,14
Cabbage,2023-09-24,218,92
Brinjal,2023-09-24,113,84
Cauliflower,2023-09-24,228,96
Spinach,2023-09-24,257,86
Beans,2023-09-24,311,11
Apple,2023-09-24,231,87
Banana,2023-09-24,348,21
Mango,2023-09-24,161,79
Orange,2023-09-24,400,30
Papaya,2023-09-24,182,50
Grapes,2023-09-24,207,80
Tomato,2023-09-25,108,44
Potato,2023-09-25,207,99
Onion,2023-09-25,174,64
Carrot,2023-09-25,340,75
Cabbage,2023-09-25,121,51
Brinjal,2023-09-25,128,107
Cauliflower,2023-09-25,369,44
Spinach,2023-09-25,63,28
Beans,2023-09-25,332,35
Apple,2023-09-25,259,119
Banana,2023-09-25,401,76
Mango,2023-09-25,220,62
Orange,2023-09-25,296,42
Papaya,2023-09-25,257,45
Grapes,2023-09-25,411,40
Tomato,2023-09-26,405,83
Potato,2023-09-26,122,115
Onion,2023-09-26,265,82
Carrot,2023-09-26,203,58
Cabbage,2023-09-26,394,80
Brinjal,2023-09-26,374,95
Cauliflower,2023-09-26,449,57
Spinach,2023-09-26,91,11
Beans,2023-09-26,120,16
Apple,2023-09-26,499,62
Banana,2023-09-26,129,102
Mango,2023-09-26,105,35
Orange,2023-09-26,125,67
Papaya,2023-09-26,415,78
Grapes,2023-09-26,193,111
Tomato,2023-09-27,107,105
Potato,2023-09-27,247,104
Onion,2023-09-27,493,56
Carrot,2023-09-27,410,67
Cabbage,2023-09-27,342,92
Brinjal,2023-09-27,135,77
Cauliflower,2023-09-27,381,64
Spinach,2023-09-27,238,35
Beans,2023-09-27,190,107
Apple,2023-09-27,290,14
Banana,2023-09-27,492,56
Mango,2023-09-27,433,112
Orange,2023-09-27,386,65
Papaya,2023-09-27,288,56
Grapes,2023-09-27,400,83
Tomato,2023-09-28,108,58
Potato,2023-09-28,317,69
Onion,2023-09-28,371,42
Carrot,2023-09-28,231,78
Cabbage,2023-09-28,494,30
Brinjal,2023-09-28,221,58
Cauliflower,2023-09-28,472,39
Spinach,2023-09-28,483,29
Beans,2023-09-28,372,81
Apple,2023-09-28,208,65
Banana,2023-09-28,84,80
Mango,2023-09-28,181,63
Orange,2023-09-28,474,84
Papaya,2023-09-28,406,55
Grapes,2023-09-28,466,29
Tomato,2023-09-29,156,72
Potato,2023-09-29,265,26
Onion,2023-09-29,277,86
Carrot,2023-09-29,474,33
Cabbage,2023-09-29,101,70
Brinjal,2023-09-29,306,91
Cauliflower,2023-09-29,220,11
Spinach,2023-09-29,55,37
Beans,2023-09-29,339,11
Apple,2023-09-29,51,35
Banana,2023-09-29,404,77
Mango,2023-09-29,195,37
Orange,2023-09-29,257,94
Papaya,2023-09-29,356,84
Grapes,2023-09-29,441,85
Tomato,2023-09-30,103,98
Potato,2023-09-30,365,62
Onion,2023-09-30,247,57
Carrot,2023-09-30,307,50
Cabbage,2023-09-30,283,28
Brinjal,2023-09-30,123,10
Cauliflower,2023-09-30,209,109
Spinach,2023-09-30,61,50
Beans,2023-09-30,209,10
Apple,2023-09-30,475,22
Banana,2023-09-30,447,54
Mango,2023-09-30,284,89
Orange,2023-09-30,168,48
Papaya,2023-09-30,179,32
Grapes,2023-09-30,493,64
Tomato,2023-10-01,187,13
Potato,2023-10-01,396,100
Onion,2023-10-01,201,112
Carrot,2023-10-01,332,57
Cabbage,2023-10-01,424,40
Brinjal,2023-10-01,414,119
Cauliflower,2023-10-01,133,31
Spinach,2023-10-01,428,84
Beans,2023-10-01,76,27
Apple,2023-10-01,205,57
Banana,2023-10-01,463,42
Mango,2023-10-01,295,33
Orange,2023-10-01,464,111
Papaya,2023-10-01,173,97
Grapes,2023-10-01,109,99
Tomato,2023-10-02,400,108
Potato,2023-10-02,271,34
Onion,2023-10-02,291,41
Carrot,2023-10-02,318,43
Cabbage,2023-10-02,376,57
Brinjal,2023-10-02,225,120
Cauliflower,2023-10-02,411,75
Spinach,2023-10-02,358,27
Beans,2023-10-02,376,40
Apple,2023-10-02,366,107
Banana,2023-10-02,89,10
Mango,2023-10-02,72,37
Orange,2023-10-02,429,100
Papaya,2023-10-02,56,115
Grapes,2023-10-02,50,115
Tomato,2023-10-03,294,67
Potato,2023-10-03,264,49
Onion,2023-10-03,419,119
Carrot,2023-10-03,330,18
Cabbage,2023-10-03,405,22
Brinjal,2023-10-03,293,35
Cauliflower,2023-10-03,98,117
Spinach,2023-10-03,381,102
Beans,2023-10-03,119,13
Apple,2023-10-03,377,14
Banana,2023-10-03,171,98
Mango,2023-10-03,300,93
Orange,2023-10-03,371,92
Papaya,2023-10-03,254,78
Grapes,2023-10-03,189,92
Tomato,2023-10-04,356,81
Potato,2023-10-04,325,103
Onion,2023-10-04,316,16
Carrot,2023-10-04,207,98
Cabbage,2023-10-04,483,78
Brinjal,2023-10-04,211,87
Cauliflower,2023-10-04,271,51
Spinach,2023-10-04,218,43
Beans,2023-10-04,361,11
Apple,2023-10-04,210,95
Banana,2023-10-04,118,99
Mango,2023-10-04,446,82
Orange,2023-10-04,418,77
Papaya,2023-10-04,428,119
Grapes,2023-10-04,495,63
Tomato,2023-10-05,321,114
Potato,2023-10-05,60,107
Onion,2023-10-05,426,49
Carrot,2023-10-05,490,55
Cabbage,2023-10-05,412,52
Brinjal,2023-10-05,369,117
Cauliflower,2023-10-05,272,78
Spinach,2023-10-05,235,106
Beans,2023-10-05,272,69
Apple,2023-10-05,415,115
Banana,2023-10-05,98,66
Mango,2023-10-05,446,20
Orange,2023-10-05,156,35
Papaya,2023-10-05,119,105
Grapes,2023-10-05,324,65
Tomato,2023-10-06,361,99
Potato,2023-10-06,200,27
Onion,2023-10-06,71,26
Carrot,2023-10-06,302,38
Cabbage,2023-10-06,420,54
Brinjal,2023-10-06,485,112
Cauliflower,2023-10-06,391,28
Spinach,2023-10-06,479,88
Beans,2023-10-06,88,106
Apple,2023-10-06,274,111
Banana,2023-10-06,280,60
Mango,2023-10-06,378,91
Orange,2023-10-06,99,78
Papaya,2023-10-06,207,114
Grapes,2023-10-06,425,34
Tomato,2023-10-07,282,116
Potato,2023-10-07,377,18
Onion,2023-10-07,110,13
Carrot,2023-10-07,192,94
Cabbage,2023-10-07,65,39
Brinjal,2023-10-07,428,89
Cauliflower,2023-10-07,211,11
Spinach,2023-10-07,171,109
Beans,2023-10-07,224,37
Apple,2023-10-07,315,38
Banana,2023-10-07,75,26
Mango,2023-10-07,409,42
Orange,2023-10-07,500,61
Papaya,2023-10-07,216,62
Grapes,2023-10-07,488,102
Tomato,2023-10-08,298,44
Potato,2023-10-08,53,67
Onion,2023-10-08,423,24
Carrot,2023-10-08,343,110
Cabbage,2023-10-08,291,91
Brinjal,2023-10-08,207,115
Cauliflower,2023-10-08,216,103
Spinach,2023-10-08,121,50
Beans,2023-10-08,371,72
Apple,2023-10-08,268,36
Banana,2023-10-08,383,70
Mango,2023-10-08,204,108
Orange,2023-10-08,428,69
Papaya,2023-10-08,187,116
Grapes,2023-10-08,179,73
Tomato,2023-10-09,405,41
Potato,2023-10-09,477,101
Onion,2023-10-09,233,41
Carrot,2023-10-09,428,85
Cabbage,2023-10-09,400,113
Brinjal,2023-10-09,96,52
Cauliflower,2023-10-09,488,84
Spinach,2023-10-09,306,53
Beans,2023-10-09,383,108
Apple,2023-10-09,198,117
Banana,2023-10-09,460,10
Mango,2023-10-09,382,54
Orange,2023-10-09,276,86
Papaya,2023-10-09,242,106
Grapes,2023-10-09,452,23
Tomato,2023-10-10,233,57
Potato,2023-10-10,365,86
Onion,2023-10-10,438,104
Carrot,2023-10-10,73,47
Cabbage,2023-10-10,476,64
Brinjal,2023-10-10,254,112
Cauliflower,2023-10-10,381,95
Spinach,2023-10-10,295,63
Beans,2023-10-10,340,51
